날짜,momentum,strength,breadth,putcall,volatility,safe_haven,junk_bond,margin_loan_ratio,index_close,fear_greed,regime,highs,lows,strength_raw,up_vol,down_vol,breadth_raw,customer_deposit_raw,margin_loan_raw,margin_loan_ratio_raw,fg_raw_window_mean,fear_greed_1y_rescaled,fg_bucket_1y,fwd_ret_20d_1y,fwd_ret_60d_1y
2025-06-12,94.28571428571428,98.73015873015872,64.36507936507937,45.07936507936508,45.07936507936508,97.77777777777776,52.023809523809526,97.8211009174312,390.62,109.53137452874456,,29.0,0.0,29.0,144626262.0,78358970.0,0.297182425067504,62944457063416.0,18850000635698.0,0.2994703825422909,74.39529634483763,91.35435703614132,Extreme Greed,0.09676923864625464,0.10813578413803704
2025-06-13,93.0952380952381,97.65873015873017,42.38095238095238,40.23809523809524,40.23809523809524,94.76190476190476,51.98412698412699,97.93814432989691,387.3,105.0661430207822,,22.0,1.0,21.0,97232493.0,92780706.0,0.0234288303308866,63819595616746.0,18988847604676.0,0.2975394535357006,69.78691089837997,79.38605407851422,Extreme Greed,0.10526723470178156,0.12277304415182022
2025-06-16,95.07936507936508,99.92063492063492,84.52380952380952,40.55555555555556,40.55555555555556,98.015873015873,51.94444444444445,98.16933638443936,394.16,111.43606383107527,,49.0,1.0,48.0,132930375.0,35457681.0,0.578857528944927,64965824545472.0,19211834156877.0,0.2957221630186487,76.09557180995968,95.7700926803121,Extreme Greed,0.09724477369596096,0.11954536228942558
2025-06-17,95.15873015873017,97.93650793650794,38.41269841269842,40.3968253968254,40.3968253968254,97.93650793650794,51.90476190476191,97.71428571428572,395.18,106.11523809523813,,22.0,0.0,22.0,101695454.0,106071559.0,-0.0210625591464801,65020220617107.0,19385645273042.0,0.2981479467318446,69.98214285714286,79.89308528426574,Extreme Greed,0.10020750037957371,0.1388481198441216
2025-06-18,95.63492063492065,96.984126984127,68.33333333333333,50.0,50.0,99.2063492063492,51.86507936507937,94.29223744292236,398.86,111.68622744074798,,20.0,0.0,20.0,105854752.0,51343174.0,0.346770338433091,63498937921596.0,19560300977668.0,0.3080413880594299,75.78950587084148,94.97521778824051,Extreme Greed,0.08098079526650959,0.1382439953868524
2025-06-19,95.55555555555556,97.8968253968254,42.93650793650794,49.920634920634924,49.920634920634924,99.12698412698413,51.82539682539683,93.95667046750285,399.29,108.93657890556028,,23.0,1.0,22.0,72756613.0,68680462.0,0.0288195368859261,63604816777909.0,19608432534381.0,0.3082853395026417,72.64240126875532,86.80196454049796,Extreme Greed,0.08101880838488307,0.15890706003155608
2025-06-20,96.66666666666669,98.21428571428572,60.15873015873016,47.85714285714285,47.85714285714285,99.52380952380952,51.78571428571429,93.62186788154898,405.32,111.22281777167125,,24.0,0.0,24.0,129086457.0,77343295.0,0.250657482745026,64214360794420.0,19819766359306.0,0.308650060735764,74.46066999313013,91.52413702466448,Extreme Greed,0.06360406592322132,0.14637817033455036
2025-06-23,96.11111111111111,98.45238095238096,65.55555555555556,60.47619047619048,60.47619047619048,99.76190476190476,51.74603174603176,93.28782707622298,404.32,114.46524357284312,,29.0,1.0,28.0,136561908.0,71786504.0,0.3108994370449053,65017255336175.0,20096580175355.0,0.3090961018185806,78.23339901944851,100.0,Extreme Greed,0.07479224376731297,0.16949445983379507
2025-06-24,98.17460317460316,99.72222222222224,97.2222222222222,41.34920634920635,41.34920634920635,99.92063492063492,51.70634920634921,96.47727272727272,417.76,115.96463524130188,,42.0,0.0,42.0,218121480.0,16936960.0,0.8558914965997392,66411444977331.0,20139329064748.0,0.303250878995667,78.24021464646465,100.0,Extreme Greed,0.024631367292225148,0.11784278054385289
2025-06-25,98.4126984126984,98.21428571428572,58.65079365079365,44.76190476190476,44.76190476190476,99.84126984126983,51.66666666666667,93.53007945516458,419.51,112.1499559182987,,27.0,0.0,27.0,140639781.0,88368953.0,0.2282481855037022,66676929120466.0,20572622834770.0,0.3085418465748654,73.72995040808604,89.6264065781799,Extreme Greed,0.025100712736287667,0.13308383590379247
2025-06-26,97.6984126984127,96.03174603174604,18.88888888888889,36.82539682539683,36.82539682539683,99.68253968253968,51.62698412698413,97.84580498866214,415.66,105.67613000755858,,19.0,0.0,19.0,65667168.0,132049820.0,-0.3357458186648079,69055962543126.0,20535165548385.0,0.2973699126351417,66.9281462585034,71.96164010704526,Greed,0.034571524803926224,0.13900784294856372
2025-06-27,97.14285714285714,86.70634920634922,29.444444444444446,32.06349206349206,32.06349206349206,99.04761904761904,51.5873015873016,95.24348810872029,412.72,104.00211596269732,,12.0,1.0,11.0,64453611.0,86601094.0,-0.1466189550335423,67712740038572.0,20683060656419.0,0.3054530158525126,65.41238045803448,68.02508911243024,Greed,0.04375848032564433,0.15887284357433606
2025-06-30,97.46031746031746,90.515873015873,48.095238095238095,35.23809523809524,35.23809523809524,98.41269841269842,51.54761904761904,96.83257918552036,414.6,107.54894618816188,,14.0,1.0,13.0,77616302.0,65147236.0,0.087340690590058,68972400140652.0,20786830573466.0,0.3013789650798935,69.1675644616821,77.77756757575767,Extreme Greed,0.045272551857211685,0.161456825856247
2025-07-01,97.46031746031746,98.33333333333331,71.34920634920636,44.99999999999999,44.99999999999999,98.96825396825398,51.507936507936506,98.07909604519774,416.26,113.5509048515828,,28.0,0.0,28.0,112558980.0,49406264.0,0.389915233912777,70413288736568.0,20879816352177.0,0.2965323268778583,75.71226795803067,94.7746254655985,Extreme Greed,0.04703790899918325,0.1540623648681112
2025-07-02,96.9047619047619,93.92857142857144,28.809523809523807,42.14285714285714,42.14285714285714,98.65079365079364,51.46825396825396,88.48758465011286,414.43,106.32946707752578,,16.0,0.0,16.0,61726029.0,85193301.0,-0.1597289614647711,66053344761675.0,20879543223355.0,0.3161012254366501,67.8169004622165,74.26979763607294,Greed,0.0612407402938977,0.1597374707429482
2025-07-03,97.85714285714285,95.91269841269842,79.6031746031746,54.6031746031746,54.6031746031746,97.77777777777776,51.42857142857142,90.19165727170235,420.94,115.87970795082408,,19.0,0.0,19.0,125962103.0,41060519.0,0.5083238604648417,66285115962529.0,20779661213218.0,0.3134890979894302,77.74717144467708,100.0,Extreme Greed,0.041953722620801104,0.11186867487052776
2025-07-04,95.7936507936508,75.43650793650794,15.23809523809524,38.01587301587301,38.01587301587301,93.33333333333331,51.388888888888886,86.37387387387388,412.74,100.704010677344,,7.0,0.0,7.0,48597008.0,114326725.0,-0.4034385647178855,65383990120929.0,20807425055355.0,0.3182342499573863,61.69951201201201,58.38250714525378,Greed,0.0193342055531327,0.15137859184959068
2025-07-07,95.47619047619048,88.53174603174602,54.2063492063492,44.2063492063492,44.2063492063492,90.55555555555556,51.34920634920634,92.91338582677166,413.02,108.2739035398353,,13.0,1.0,12.0,67613126.0,48030308.0,0.1693379150259408,67337759454067.0,20798770110974.0,0.3088723218532602,70.18064148231471,80.40860025373414,Extreme Greed,0.02849740932642497,0.14771681758752608
2025-07-08,97.38095238095238,97.85714285714285,79.92063492063492,34.60317460317461,34.60317460317461,92.93650793650794,51.3095238095238,90.3370786516854,421.22,111.12979886253297,,25.0,1.0,24.0,119743038.0,38779902.0,0.5107345094659486,66503811020578.0,20828140559290.0,0.3131871728801412,72.36852372034957,86.09068517580599,Extreme Greed,0.023811784815535697,0.13805137457860495
2025-07-09,97.3015873015873,99.20634920634922,57.85714285714286,36.66666666666667,36.66666666666667,91.42857142857144,51.26984126984127,84.39955106621773,422.02,108.53515294033812,,35.0,0.0,35.0,91187240.0,58144040.0,0.2212744710954061,65195773594856.0,20860067123064.0,0.3199604203286864,69.34954705788039,78.25018924979553,Extreme Greed,0.020520354485569436,0.1691625989289609
2025-07-10,97.93650793650794,99.0079365079365,81.42857142857143,33.33333333333334,33.33333333333334,93.41269841269842,51.23015873015873,85.65022421524664,428.42,111.5280848775318,,34.0,0.0,34.0,118697267.0,37026108.0,0.5244630679241314,65937053365925.0,21014999677899.0,0.3187130544228891,71.91659548722329,84.91699558928971,Extreme Greed,0.016175715419448178,0.18334811633443815
2025-07-11,97.85714285714285,97.2222222222222,44.52380952380952,38.57142857142857,38.57142857142857,94.76190476190476,51.19047619047619,83.76259798432251,428.07,108.2812234091928,,22.0,0.0,22.0,77754489.0,70688361.0,0.0476016729670711,66369232693417.0,21266973916081.0,0.320434229130246,68.3076263353419,75.54424743784146,Extreme Greed,0.0126147592683441,0.17240171000070093
2025-07-14,98.4920634920635,99.76190476190476,48.73015873015873,44.04761904761904,44.04761904761904,93.33333333333331,51.150793650793645,90.15659955257271,432.49,111.35667684622942,,43.0,0.0,43.0,70857294.0,57975725.0,0.0999865492556686,68081493347217.0,21335167826322.0,0.3133769072530799,71.2150114520081,83.0949322264813,Extreme Greed,0.0018497537515318463,0.14890517699831207
2025-07-15,98.4920634920635,96.58730158730158,56.03174603174603,44.12698412698413,44.12698412698413,93.65079365079364,51.11111111111111,84.02234636871509,434.78,111.4365922772999,,22.0,1.0,21.0,81220305.0,54460142.0,0.1972293251657698,66852063488119.0,21400892347590.0,0.3201231380298887,71.01866631196239,82.5850100102025,Extreme Greed,-0.007245043470260781,0.17427204563227394
2025-07-16,97.6984126984127,65.43650793650794,14.126984126984128,38.41269841269841,38.41269841269841,90.71428571428572,51.07142857142857,77.79017857142857,431.16,100.53591049382716,,6.0,1.0,5.0,34660471.0,85054859.0,-0.4209518363270602,65595893572068.0,21471790267694.0,0.3273343665042639,59.20789930555556,51.91161271369834,Neutral,0.013359309768995242,0.2163697931162445
2025-07-17,97.53968253968252,83.65079365079366,72.06349206349206,38.41269841269841,38.41269841269841,90.71428571428572,51.031746031746025,80.93645484949832,431.64,109.3779835194328,,10.0,0.0,10.0,109640716.0,47321541.0,0.3970328675893084,66634991311935.0,21588086054618.0,0.32397522127014,69.09523145936188,77.58971365258624,Extreme Greed,0.011421554999536676,0.21740339171531842
2025-07-18,97.2222222222222,65.35714285714286,53.095238095238095,43.17460317460318,43.17460317460318,85.55555555555556,50.99206349206349,72.82850779510022,431.1,104.72221515183654,,5.0,0.0,5.0,73212675.0,54307961.0,0.1482482725384148,65364423980795.0,21747932605879.0,0.3327181864597912,63.9249920458161,64.16223620224734,Greed,-0.0044305265599629,0.24166086754813265
2025-07-21,97.6984126984127,81.30952380952381,77.77777777777779,43.49206349206349,43.49206349206349,88.96825396825398,50.95238095238095,71.85761957730811,434.56,110.01201064086491,,9.0,0.0,9.0,90795816.0,33264345.0,0.4637384841053044,65265401927787.0,21755411780132.0,0.3333375898642792,69.44351197097303,78.49422277527772,Extreme Greed,-0.019283873343151736,0.23177466863033858
2025-07-22,96.03174603174604,78.0952380952381,14.761904761904765,65.47619047619048,65.47619047619048,64.68253968253968,50.91269841269841,74.55555555555556,428.05,104.22689594356262,,8.0,0.0,8.0,36591490.0,88086994.0,-0.413026388739215,65607844963702.0,21727257718876.0,0.3311685931902923,63.74900793650794,63.70519302293881,Greed,-0.01025581123700503,0.2675855624342951
2025-07-23,96.26984126984128,74.68253968253968,63.01587301587301,65.23809523809524,65.23809523809524,65.07936507936509,50.87301587301587,77.9134295227525,430.04,109.81669499106422,,7.0,0.0,7.0,76342581.0,43091001.0,0.2784106399823125,66402277878938.0,21724910426037.0,0.3271711621948421,69.78878186494724,79.39091311102372,Extreme Greed,-0.013091805413449897,0.2472560692028647
2025-07-24,95.95238095238096,74.64285714285714,41.03174603174603,68.65079365079364,68.65079365079364,71.5079365079365,50.83333333333333,67.1840354767184,430.03,107.60931963850663,,7.0,0.0,7.0,61288630.0,59897391.0,0.011480193742808,64766555925741.0,21827783071116.0,0.3370224455989747,67.30673459331996,72.94486079028715,Greed,-0.0035578913099085785,0.27900379043322565
2025-07-25,95.7936507936508,78.05555555555556,60.39682539682539,70.47619047619048,70.47619047619048,77.38095238095238,50.79365079365079,69.43521594684385,430.78,111.50980353553996,,9.0,1.0,8.0,76039147.0,45441676.0,0.2518707911618281,65162252588896.0,21830925612791.0,0.3350241089810193,71.60102897748246,84.09744704333151,Extreme Greed,0.007219462370583685,0.3131760991689496
2025-07-28,96.34920634920636,81.34920634920636,43.25396825396825,70.23809523809524,70.23809523809524,78.17460317460318,50.75396825396825,82.96460176991151,433.37,111.85463829189491,,9.0,0.0,9.0,81919283.0,76418289.0,0.0347421899332901,67724782261442.0,21783597910736.0,0.3216488437961082,71.6652180783818,84.2641506784911,Extreme Greed,-0.009137688349447282,0.29106767888870944
2025-07-29,96.74603174603176,85.87301587301587,70.95238095238095,70.0,70.0,79.44444444444444,50.71428571428571,81.43646408839778,435.84,115.66740253539515,,11.0,0.0,11.0,92916122.0,41278477.0,0.3847967458064389,67357704019715.0,21788325688282.0,0.3234719176577745,75.64582785231957,94.6020758117282,Extreme Greed,-0.012688142437591754,0.31128395741556547
2025-07-30,97.38095238095238,70.67460317460318,63.96825396825396,70.23809523809524,70.23809523809524,84.84126984126985,50.67460317460317,83.88520971302428,439.81,114.63456474765523,,6.0,0.0,6.0,92491912.0,50732389.0,0.2915673018365787,68236778788349.0,21858078097102.0,0.3203269334400956,73.98763534111217,90.29563257542004,Extreme Greed,-0.018189672813260227,0.30786021236443006
2025-07-31,96.82539682539682,70.63492063492063,36.34920634920635,74.36507936507937,74.36507936507937,76.5079365079365,50.63492063492063,87.21058434399117,438.6,111.7214582251701,,6.0,0.0,6.0,81125270.0,89549469.0,-0.0493582064303025,68685235038871.0,21791845466043.0,0.317271178495791,70.86164050331635,82.17720287864262,Extreme Greed,-0.019334245326037447,0.32115823073415406
2025-08-01,91.34920634920634,36.82539682539683,2.4603174603174605,30.63492063492064,30.63492063492064,61.58730158730158,50.595238095238095,95.15418502202644,420.72,91.10683184548088,Extreme Greed,1.0,0.0,1.0,15326117.0,133993602.0,-0.7947207896902083,71297052005284.0,21769975820013.0,0.3053418789096577,49.905185826166,27.751807822612744,Fear,0.006203650884198497,0.42382106864422875
2025-08-04,92.46031746031748,44.44444444444444,79.44444444444444,28.88888888888889,28.88888888888889,68.33333333333334,50.55555555555556,92.2992299229923,424.79,101.12278921542948,,3.0,1.0,2.0,73437576.0,24799880.0,0.4951033748268074,70294315421631.0,21780211983415.0,0.3098431480949138,60.664387867358165,55.694216526791166,Greed,0.007909790720120435,0.3699475034723041
2025-08-05,93.57142857142856,81.5079365079365,96.5079365079365,32.14285714285714,32.14285714285714,64.60317460317461,50.51587301587301,81.42857142857143,431.25,107.07451499118166,,9.0,0.0,9.0,105231107.0,11403373.0,0.8044596589276173,67008066690550.0,21651177517496.0,0.3231130009687239,66.55257936507937,70.98626632080764,Greed,-0.0020405797101449297,0.3110724637681159
2025-08-06,93.17460317460318,65.23809523809524,58.88888888888889,31.825396825396822,31.825396825396822,62.38095238095238,50.47619047619048,79.80241492864984,430.68,100.4768820820193,,6.0,1.0,5.0,73785411.0,45779582.0,0.2342310094059053,66281130888527.0,21500301246953.0,0.3243804225838068,59.20149234227171,51.8949733768828,Neutral,0.003807931642983098,0.3197269434382837
2025-08-07,94.36507936507935,65.27777777777779,76.03174603174602,34.920634920634924,34.920634920634924,59.76190476190476,50.43650793650794,81.79824561403508,435.35,103.65139236981344,,6.0,1.0,5.0,84482584.0,32906512.0,0.4393599896194788,66876508645396.0,21575252946676.0,0.3226133269168696,62.1890664160401,59.65391455891804,Greed,-0.005719536005512782,0.28168140576547596
2025-08-08,93.41269841269842,81.58730158730158,45.15873015873016,34.12698412698413,34.12698412698413,57.22222222222222,50.39682539682539,81.59912376779846,433.47,101.23342997772716,,9.0,0.0,9.0,60991148.0,54462056.0,0.0565518476213098,67473044853392.0,21787907936030.0,0.3229127718094181,59.70385872494306,53.19965440528062,Neutral,0.0031836113225829354,0.3272198768080834
2025-08-11,92.93650793650794,58.92857142857143,26.984126984126984,37.698412698412696,37.698412698412696,47.53968253968254,50.35714285714285,79.86870897155362,433.29,96.14461845715677,Extreme Greed,4.0,0.0,4.0,43155630.0,63303228.0,-0.1892524340247948,67961833397109.0,22036242310583.0,0.3242443767198368,54.001445764301344,38.3900846122591,Fear,0.018440305569018323,0.3418495695723418
2025-08-12,92.22222222222224,52.18253968253968,25.95238095238096,38.49206349206349,38.49206349206349,39.84126984126984,50.31746031746032,78.14207650273224,431.63,94.14134183363691,Extreme Greed,3.0,0.0,3.0,40525380.0,61343532.0,-0.204362170865239,68083551079388.0,22189194060178.0,0.3259112327191124,51.95525956284153,33.07599431939709,Fear,0.042675439612631205,0.35933554201515183
2025-08-13,93.4920634920635,58.92857142857143,86.82539682539682,34.920634920634924,34.920634920634924,57.85714285714285,50.27777777777778,76.7467248908297,436.92,103.43210523478356,,4.0,0.0,4.0,104797328.0,24544250.0,0.6204739360764564,67833939097570.0,22203145124794.0,0.3273161697547559,61.746118389131496,58.50354720312312,Greed,0.03909182459031402,0.3472718117733222
2025-08-14,93.015873015873,52.06349206349207,19.365079365079367,34.841269841269835,34.841269841269835,56.34920634920635,50.23809523809524,84.07851690294439,436.57,95.70697806858112,Extreme Greed,3.0,0.0,3.0,46199765.0,89800428.0,-0.3205926553354229,69397302537747.0,22211235220247.0,0.3200590571681908,53.09910032715376,36.04662968868798,Fear,0.059944567881439426,0.29058341159493306
2025-08-18,90.47619047619048,52.023809523809526,35.714285714285715,27.38095238095238,27.38095238095238,42.53968253968255,50.198412698412696,75.49019607843138,429.19,92.26605353252413,Extreme Greed,4.0,1.0,3.0,50902496.0,56819860.0,-0.0549316244067294,67601908212870.0,22238800270899.0,0.3289670492861205,50.150560224089645,28.38906248946203,Fear,0.0826207507164658,0.3435774365665556
2025-08-19,89.12698412698413,51.98412698412699,16.984126984126984,28.33333333333333,28.33333333333333,30.87301587301588,50.15873015873016,76.82263329706203,426.18,88.75514267674586,Extreme Greed,3.0,0.0,3.0,29340564.0,65006698.0,-0.3780304085560003,67492991962046.0,22085155945030.0,0.3272214685259377,46.57703551133911,19.108366053437734,Extreme Fear,0.1095077197428318,0.30566896616453154
2025-08-20,88.09523809523809,30.55555555555556,30.23809523809524,32.460317460317455,32.460317460317455,37.38095238095238,50.11904761904762,78.58695652173913,423.66,89.28405337014033,Extreme Greed,1.0,1.0,0.0,63216921.0,83065112.0,-0.1356844076674816,68508197349589.0,22287339753808.0,0.3253236928725246,47.487060041407865,21.471764124470862,Extreme Fear,0.10227540952650704,0.3044894490865315
2025-08-21,88.09523809523809,52.10317460317461,84.12698412698413,33.25396825396825,33.25396825396825,35.23809523809524,50.07936507936508,75.57003257328991,424.41,97.34786958045372,Extreme Greed,4.0,1.0,3.0,104558690.0,29197268.0,0.5634247859074808,67463145085782.0,22150953870369.0,0.3283415536320342,56.465103278010446,44.78837743096631,Fear,0.12000188496972264,0.3293748969157184
2025-08-22,89.20634920634922,44.285714285714285,70.7936507936508,30.31746031746032,30.31746031746032,43.17460317460318,50.03968253968254,75.05422993492408,428.5,95.74323895220498,Extreme Greed,3.0,1.0,2.0,65418430.0,29181113.0,0.38306016975156,66622227787875.0,21939037633584.0,0.3293050737276129,54.14864382123059,38.77236837748917,Fear,0.10487747957992988,0.2610501750291716
2025-08-25,90.7936507936508,59.20634920634921,88.4126984126984,26.111111111111114,26.111111111111114,53.17460317460318,50.0,72.58938244853738,433.89,100.03210069534012,,5.0,1.0,4.0,72436464.0,16038746.0,0.6374409057633206,66124842720561.0,21940022442314.0,0.3317969697868472,58.29986328225765,49.5533789353971,Neutral,0.10233008366175778,0.24642190416925946
2025-08-26,88.57142857142857,44.32539682539682,20.31746031746032,24.206349206349216,24.206349206349216,38.33333333333333,49.96031746031746,84.19913419913419,429.41,89.28108545775213,Extreme Greed,3.0,1.0,2.0,49614289.0,94930860.0,-0.3135115312655702,68274037683403.0,21850072268735.0,0.3200348625938468,46.764971139971145,19.59644817376674,Extreme Fear,0.12139912903751648,0.26829836286998443
2025-08-27,88.73015873015872,75.31746031746032,59.44444444444444,24.52380952380952,24.52380952380952,35.47619047619047,49.920634920634924,76.32432432432432,430.31,96.06342580675914,Extreme Greed,7.0,0.0,7.0,57653537.0,35209097.0,0.2416950611157551,66861746676225.0,21887288351604.0,0.3273514294741986,54.28260403260403,39.12027252149202,Fear,0.11638121354372433,0.2999233111012991
2025-08-28,89.28571428571429,65.75396825396825,30.396825396825395,27.61904761904762,27.61904761904762,31.58730158730158,49.88095238095238,75.91792656587472,431.81,92.20786485652576,Extreme Greed,5.0,0.0,5.0,38010776.0,49486854.0,-0.131158729670735,67359049443999.0,22071191740177.0,0.3276648337878722,49.75759796359148,27.36851170455076,Fear,0.11305898427549144,0.30464787753873224
2025-08-29,87.77777777777777,78.84920634920634,37.85714285714285,27.38095238095238,27.38095238095238,30.71428571428572,49.84126984126984,69.14778856526429,430.12,93.2299306518724,Extreme Greed,9.0,1.0,8.0,43087732.0,45682786.0,-0.0292332866639349,66299201945325.0,22155069819066.0,0.3341679713933304,51.11867198335645,30.90331720325834,Fear,0.08813819399237421,0.28801264763321854
2025-09-01,85.07936507936508,52.3015873015873,7.222222222222221,72.93650793650794,72.93650793650794,52.46031746031746,49.8015873015873,79.41810344827586,423.33,99.49846652070792,Extreme Greed,4.0,1.0,3.0,15522033.0,60712249.0,-0.5927807649582113,68477259002819.0,22222668739848.0,0.3245262597168669,59.01952483579639,51.42239089192277,Neutral,0.12257576831313632,0.30857723289159766
2025-09-02,87.06349206349206,71.38888888888889,59.523809523809526,71.74603174603175,71.74603174603175,54.20634920634921,49.76190476190476,65.9849300322928,428.15,106.61904866320008,,6.0,0.0,6.0,50625509.0,30944305.0,0.2412804815271492,66185769238009.0,22260275344479.0,0.336330235347562,66.4276797461001,70.66189317611222,Greed,0.10715870606096001,0.3213126240803459
2025-09-03,87.3015873015873,71.34920634920636,49.76190476190476,78.01587301587301,78.01587301587301,44.44444444444444,49.72222222222222,63.11827956989247,430.37,105.78882118677818,,6.0,0.0,6.0,44950324.0,35981543.0,0.1108189064759867,65459550588358.0,22185984499462.0,0.3389266241526532,65.21617383512545,67.51552663495275,Greed,0.113855519669122,0.32627738922322647
2025-09-04,87.61904761904762,52.3015873015873,80.0,77.14285714285714,77.14285714285714,50.07936507936508,49.68253968253968,66.59505907626209,432.32,108.09814589383512,,3.0,0.0,3.0,60037125.0,19908672.0,0.5019457495682982,65940332659090.0,22151248291534.0,0.3359286706370658,67.5704141305645,73.62965519868355,Greed,0.14130736491487794,0.317889526276832
2025-09-05,87.53968253968254,59.36507936507937,21.825396825396822,80.07936507936508,80.07936507936508,41.82539682539682,49.642857142857146,59.871244635193136,432.86,101.45426527692622,,4.0,0.0,4.0,33905894.0,59893685.0,-0.2770565846569524,64979582274046.0,22220955006921.0,0.341968264942147,60.028548436542,54.04289655175248,Neutral,0.17121009102250162,0.3417964237859814
2025-09-08,87.61904761904762,78.92857142857143,67.14285714285714,79.92063492063492,79.92063492063492,49.28571428571429,49.60317460317461,63.558413719185424,434.85,110.0921165155356,,8.0,0.0,8.0,49129328.0,24760569.0,0.3297982537450282,65800881125727.0,22253675114228.0,0.3381972206680254,69.49738107997754,78.63412466154875,Extreme Greed,0.15412211107278373,0.35488099344601576
2025-09-09,90.15873015873017,71.46825396825398,78.4920634920635,74.60317460317461,74.60317460317461,62.142857142857146,49.56349206349206,77.1948608137045,441.28,113.27851187171672,,6.0,0.0,6.0,72257369.0,25887740.0,0.4724599062801998,68378500194076.0,22342404342125.0,0.3267460426700123,72.27832585568132,85.85643494152696,Extreme Greed,0.1260197606961566,0.3274111675126905
2025-09-10,92.53968253968254,84.4047619047619,96.5079365079365,65.47619047619048,65.47619047619048,77.61904761904762,49.523809523809526,87.91443850267379,450.05,118.83467306114365,,10.0,0.0,10.0,107885854.0,11487188.0,0.8075413375157182,70590693075089.0,22380974058712.0,0.3170527598433525,77.43275719378661,99.24285770183462,Extreme Greed,0.1344295078324631,0.3010109987779135
2025-09-11,93.57142857142856,94.28571428571428,76.74603174603175,67.61904761904762,67.61904761904762,75.31746031746032,49.48412698412699,88.78205128205128,454.0,118.6027676027676,,17.0,0.0,17.0,96325367.0,37030458.0,0.4446368128276361,71011813233318.0,22436243350112.0,0.3159508584352716,76.67811355311355,97.28299479072236,Extreme Greed,0.1551762114537445,0.27788546255506597
2025-09-12,96.03174603174604,86.38888888888889,82.46031746031746,59.20634920634921,59.20634920634921,85.0,49.44444444444444,94.13020277481324,462.74,119.40092200143428,,11.0,0.0,11.0,93829069.0,29081631.0,0.5267843889913572,72887328444831.0,22407224520074.0,0.307422771532012,76.48353725161355,96.7776663732575,Extreme Greed,0.13558369710852758,0.2705406923974585
2025-09-15,96.26984126984128,88.4920634920635,65.23809523809524,71.26984126984127,71.26984126984127,91.82539682539682,49.40476190476191,97.01492537313432,464.65,121.71497407144172,,12.0,0.0,12.0,82561932.0,43865800.0,0.3060731327522351,74764367219882.0,22501290359802.0,0.3009627606908744,78.84809583037195,100.0,Extreme Greed,0.15200688690412134,0.2363929839664265
2025-09-16,97.85714285714285,88.45238095238095,72.77777777777777,70.31746031746032,70.31746031746032,95.63492063492065,49.36507936507937,97.12460063897764,472.85,123.85520254013332,,12.0,0.0,12.0,95537526.0,40895184.0,0.4005076348626367,74928122362497.0,22527933556682.0,0.300660591062104,80.23085285764998,100.0,Extreme Greed,0.13202918473088698,0.18752247012794743
2025-09-17,96.1904761904762,78.69047619047619,17.142857142857142,64.84126984126985,64.84126984126985,94.76190476190476,49.32539682539683,90.85106382978724,466.99,113.73719051371536,,8.0,0.0,8.0,33227239.0,72273652.0,-0.370105054373427,73025829121864.0,22779657161546.0,0.3119397264703668,69.58058932792976,78.85022236683749,Extreme Greed,0.16188783485727742,0.22619328037002928
2025-09-18,97.93650793650794,88.4126984126984,76.74603174603175,60.79365079365079,60.79365079365079,96.5079365079365,49.28571428571429,91.28586609989372,475.34,121.9002285084538,,12.0,0.0,12.0,82154286.0,31605647.0,0.4443448380019703,73606506816737.0,22881479953168.0,0.3108621906231407,77.72025707201053,99.9895152205779,Extreme Greed,0.12839230866327278,0.1899903227163715
2025-09-19,97.14285714285714,90.11904761904762,27.3015873015873,58.25396825396825,58.25396825396825,95.15873015873017,49.24603174603175,86.30573248407643,473.44,115.02465810669634,,14.0,1.0,13.0,53019326.0,77234211.0,-0.1859057769770966,72551874275021.0,23036952461726.0,0.3175238778036287,70.22274037003336,80.51793404281274,Extreme Greed,0.16173115917539715,0.20057451841838447
2025-09-22,98.09523809523807,75.35714285714286,55.3968253968254,59.76190476190476,59.76190476190476,94.6031746031746,49.2063492063492,89.07741251325557,478.29,117.72777246619948,,8.0,1.0,7.0,62431655.0,42859235.0,0.1858890166091292,73560788495095.0,23160994580271.0,0.3148551701809907,72.6574940244744,86.84116149461782,Extreme Greed,0.1827343243638797,0.2183612452696062
2025-09-23,98.4126984126984,65.67460317460318,55.55555555555556,67.46031746031747,67.46031746031747,96.58730158730158,49.16666666666666,91.3135593220339,481.54,119.24122440438823,,7.0,2.0,5.0,65681854.0,44829108.0,0.188693914364803,74921263852937.0,23286690756676.0,0.31081550896399,73.95387745493677,90.20796095731204,Extreme Greed,0.1619180130414919,0.21410474726917794
2025-09-24,97.93650793650794,59.285714285714285,48.65079365079365,65.55555555555556,65.55555555555556,96.03174603174604,49.12698412698413,91.53439153439152,480.39,117.11858318636096,,5.0,1.0,4.0,59730907.0,48715841.0,0.1015711969528122,75197067198717.0,23364312603906.0,0.3107077639366318,71.70965608465609,84.37955932390562,Extreme Greed,0.18967921896792195,0.2161160723578761
2025-09-25,97.3015873015873,59.32539682539682,51.42857142857142,64.76190476190476,64.76190476190476,95.71428571428572,49.08730158730158,92.38900634249472,480.63,117.266662080383,,4.0,0.0,4.0,61622080.0,47694481.0,0.1274061210176562,75995189051826.0,23519905824657.0,0.309492036510591,71.84624484043088,84.73428998363694,Extreme Greed,0.19678338846930088,0.22772194827622094
